DATAFLOW,LAST UPDATE,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RO,2003,215,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RO,2004,260,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RO,2005,210,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RO,2006,213,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RO,2007,197,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RO,2008,177,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RO,2009,197,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RO,2010,173,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RO,2011,182,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RO,2012,167,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RO,2013,167,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RO,2014,161,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RO,2015,148,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RO,2016,125,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RO,2017,117,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RO,2018,101,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RO,2019,103,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RO,2020,105,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RS,2014,108,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RS,2015,98,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RS,2016,80,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RS,2017,72,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RS,2018,65,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RS,2019,58,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,RS,2020,53,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,1996,96,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,1997,88,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,1998,72,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,1999,65,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,2000,48,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,2001,60,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,2002,65,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,2003,69,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,2004,87,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,2005,121,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,2006,126,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,2007,118,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,2008,129,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,2009,157,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,2010,159,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,2011,151,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,2012,154,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,2013,157,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,2014,153,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,2015,134,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,2016,122,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,2017,114,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,2018,109,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,2019,128,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SE,2020,144,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,1997,24,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,1998,23,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,1999,22,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,2000,19,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,2001,19,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,2002,17,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,2003,17,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,2004,18,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,2005,17,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,2006,15,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,2007,11,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,2008,11,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,2009,14,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,2010,14,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,2011,14,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,2012,16,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,2013,16,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,2014,14,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,2015,12,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,2016,10,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,2017,9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,2018,7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,2019,6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SI,2020,9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,1997,103,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,1998,106,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,1999,143,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,2000,153,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,2001,160,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,2002,147,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,2003,124,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,2004,115,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,2005,96,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,2006,81,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,2007,60,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,2008,51,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,2009,70,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,2010,83,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,2011,76,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,2012,76,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,2013,73,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,2014,63,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,2015,55,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,2016,46,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,2017,38,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,2018,28,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,2019,27,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,SK,2020,30,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,TR,2006,695,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,TR,2007,729,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,TR,2008,788,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,TR,2009,982,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,TR,2010,852,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,TR,2011,742,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,TR,2012,678,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,TR,2013,760,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,TR,2014,853,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,TR,2015,912,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,TR,2016,978,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,TR,2017,1053,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,TR,2018,1040,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,TR,2019,1304,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,TR,2020,1146,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,1993,929,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,1994,844,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,1995,784,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,1996,738,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,1997,662,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,1998,605,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,1999,581,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,2000,559,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,2001,524,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,2002,541,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,2003,558,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,2004,556,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,2005,591,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,2006,659,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,2007,675,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,2008,713,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,2009,878,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,2010,906,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,2011,973,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,2012,975,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,2013,939,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,2014,760,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,2015,659,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,2016,575,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,2017,521,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,2018,478,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y15-24,THS_PER,T,UK,2019,464,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,1995,3.6,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,1996,3.6,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,1997,3.6,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,1998,3.4,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,1999,2.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,2000,2.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,2001,2.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,2002,2.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,2003,3.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,2004,4.1,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,2005,4.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,2006,4.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,2007,3.8,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,2008,3.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,2009,3.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,2010,3.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,2011,3.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,2012,3.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,2013,4.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,2014,4.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,2015,4.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,2016,4.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,2017,4.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,2018,3.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,2019,3.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,AT,2020,4.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,1993,6.9,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,1994,7.7,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,1995,7.8,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,1996,7.9,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,1997,7.5,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,1998,7.5,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,1999,6.5,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,2000,5.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,2001,4.6,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,2002,5.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,2003,5.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,2004,6.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,2005,6.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,2006,6.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,2007,5.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,2008,5.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,2009,5.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,2010,6.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,2011,5.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,2012,5.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,2013,5.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,2014,5.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,2015,5.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,2016,5.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,2017,4.9,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,2018,4.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,2019,3.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BE,2020,3.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BG,2000,11.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BG,2001,13.7,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BG,2002,12.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BG,2003,9.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BG,2004,8.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BG,2005,6.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BG,2006,6.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BG,2007,5.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BG,2008,4.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BG,2009,4.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BG,2010,7.0,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BG,2011,7.4,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BG,2012,8.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BG,2013,8.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BG,2014,7.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BG,2015,6.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BG,2016,5.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BG,2017,4.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BG,2018,3.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BG,2019,3.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,BG,2020,3.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,CH,2010,4.0,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,CH,2011,3.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,CH,2012,3.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,CH,2013,3.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,CH,2014,4.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,CH,2015,3.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,CH,2016,4.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,CH,2017,4.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,CH,2018,4.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,CH,2019,4.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,CH,2020,4.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,CY,1997,4.4,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,CY,1998,4.4,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,CY,1999,4.7,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,CY,2000,4.5,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,CY,2001,3.5,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,CY,2002,3.0,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,CY,2003,3.4,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,CY,2004,4.3,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,CY,2005,4.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y25-54,PC_POP,F,CY,2006,3.8,
